name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	isotopes	adduct	pcgroup
M250T426	M250.0085T426	250.008500678625	250.008455080033	250.008546277218	426.119781	425.451216	426.788346	2	1			957
M250T73_1	M250.056T73_1	250.055991138399	250.055991138399	250.055991138399	72.957966	72.957966	72.957966	1	1			87
M250T360	M250.0728T360	250.072816929991	250.072816929991	250.072816929991	359.55159	359.55159	359.55159	1	1			1787
M250T73_2	M250.086T73_2	250.085977739916	250.085969760807	250.085985719026	73.190067	72.957966	73.422168	2	2			87
M250T476	M250.1113T476	250.111263003521	250.111263003521	250.111263003521	475.881402	475.881402	475.881402	1	1	[220][M+1]-		799
M250T106	M250.1301T106	250.130131000351	250.130131000351	250.130131000351	106.346988	106.346988	106.346988	1	1	[221][M+1]-		1654
M250T80	M250.1648T80	250.164780182213	250.16477749859	250.164782865837	80.452458	80.107692	80.797224	2	2			2055
M250T81	M250.1779T81	250.177899079722	250.177899079722	250.177899079722	81.48663	81.48663	81.48663	1	1			740
M250T1136	M250.1806T1136	250.180647512826	250.1806155502	250.180703374624	1135.77306	1135.45122	1141.07874	3	3		[M-H-CH2]- 265.203	45
M250T1137	M250.1911T1137	250.19112877514	250.191037008667	250.191239053004	1137.45486	1135.1337	1147.34406	6	5			45
M250T94	M250.1986T94	250.198578424065	250.198578424065	250.198578424065	94.229946	94.229946	94.229946	1	1			1111
M250T650	M250.2146T650	250.214563849353	250.214519942519	250.214607756186	650.40555	648.73878	652.07232	2	2			1933
M251T883	M250.8918T883	250.891760032759	250.891760032759	250.891760032759	883.17336	883.17336	883.17336	1	1			2099
M251T471	M250.9807T471	250.980738363661	250.980713772551	250.980762954772	470.900103	470.464986	471.33522	2	2			29
M251T77	M250.9998T77	250.999830571609	250.999830571609	250.999830571609	76.785912	76.785912	76.785912	1	1			31
M251T162	M251.1T162	251.100037883775	251.100037883775	251.100037883775	162.178404	162.178404	162.178404	1	1			1618
M251T155	M251.1058T155	251.105770262566	251.105770262566	251.105770262566	155.008806	155.008806	155.008806	1	1			1619
M251T116	M251.1369T116	251.136926562329	251.136926562329	251.136926562329	116.328138	116.328138	116.328138	1	1			1845
M251T86_1	M251.1387T86_1	251.138664993891	251.138664993891	251.138664993891	86.037462	86.037462	86.037462	1	1			625
M251T357	M251.1445T357	251.144453059586	251.144440900675	251.144465218496	357.154578	356.609952	357.699204	2	2			1788
M251T126	M251.15T126	251.150028359003	251.150028359003	251.150028359003	126.490122	126.490122	126.490122	1	1			1086
M251T219	M251.1548T219	251.1547721551	251.154763234383	251.154781075816	219.296535	218.43834	220.15473	2	2			598
M251T1138	M251.1755T1138	251.175515634565	251.175477926619	251.175649148203	1137.79962	1134.86622	1147.34406	7	5			45
M251T86_2	M251.185T86_2	251.185036422653	251.184974700855	251.185143047213	85.964034	83.460744	86.119128	5	5	[222][M]-		603
M251T327	M251.1982T327	251.19820643291	251.198176469454	251.198236396366	326.8023	326.391378	327.213222	2	2			1868
M251T80	M251.2004T80	251.200369757858	251.200369757858	251.200369757858	80.252766	80.252766	80.252766	1	1		[M-H-C2H4]- 280.239	31
M252T889	M251.944T889	251.943997842644	251.943971533495	251.944024151792	889.20363	888.60582	889.80144	2	2		[M+Cl+NH3]- 199.948	13
M252T659	M252.0451T659	252.045111783661	252.045051310001	252.045123784079	659.35404	639.966	679.27692	6	1			235
M252T583	M252.0451T583	252.045053006802	252.044972549454	252.045113030948	582.505572	557.230008	606.6207	6	1			132
M252T488	M252.045T488	252.044985519462	252.044975882263	252.045027940143	487.607748	481.632678	496.792896	3	1			1586
M252T717	M252.0451T717	252.045075812301	252.045034292011	252.045118426039	716.63238	702.45906	753.26904	5	1			207
M252T453	M252.045T453	252.04497230896	252.04494783781	252.044983865684	452.838399	439.462386	468.261642	4	1			1297
M252T622	M252.045T622	252.045038448898	252.045000941164	252.045075956631	622.40394	617.94552	626.86236	2	1			238
M252T526	M252.0451T526	252.045087173763	252.044994077257	252.045106352926	525.67434	512.83815	532.627302	3	1			1690
M252T789	M252.0451T789	252.045070294718	252.045059675388	252.045099646808	789.2883	775.82736	810.14712	3	1			205
M252T412	M252.045T412	252.045006820132	252.045006820132	252.045006820132	411.65061	411.65061	411.65061	1	1			1822
M252T864	M252.0451T864	252.045090495163	252.045090495163	252.045090495163	864.43362	864.43362	864.43362	1	1			1863
M252T887	M252.0453T887	252.045308734833	252.045289181898	252.045328287767	887.29809	880.7463	893.84988	2	1			727
M252T836	M252.0452T836	252.045179961138	252.045179246503	252.045224426329	835.81956	829.40148	849.45804	3	1			1905
M252T801	M252.0451T801	252.045142617475	252.045142617475	252.045142617475	800.78742	800.78742	800.78742	1	1			253
M252T420	M252.0452T420	252.045195562795	252.045195562795	252.045195562795	419.940654	419.940654	419.940654	1	1			920
M252T298	M252.0956T298	252.095618892296	252.095618892296	252.095618892296	297.889458	297.889458	297.889458	1	1			1965
M252T152	M252.1089T152	252.108945326501	252.108945326501	252.108945326501	151.829046	151.829046	151.829046	1	1			26
M252T143	M252.1391T143	252.13907825639	252.13907825639	252.13907825639	142.920198	142.920198	142.920198	1	1			415
M252T98	M252.157T98	252.15700135884	252.156911710487	252.157081042353	98.086494	98.021046	99.043512	3	3			519
M252T83	M252.1806T83	252.180626949592	252.180626949592	252.180626949592	82.75497	82.75497	82.75497	1	1		[M-H-COCH2]- 295.199	10
M252T86	M252.1886T86	252.188588821491	252.188562279002	252.18861552645	85.964034	83.193336	87.107142	5	5	[222][M+1]-		603
M252T393	M252.1934T393	252.19338069584	252.193376156334	252.193385235346	393.083478	392.913234	393.253722	2	2	[223][M]-		1376
M252T1141	M252.1959T1141	252.195922732745	252.195752530405	252.195960972077	1140.64251	1136.3079	1144.18692	4	4			45
M252T80	M252.2323T80	252.232271398935	252.232232579408	252.23233303795	80.318733	79.717944	80.41692	4	4			1220
M253T889	M252.9282T889	252.92822928858	252.928193353574	252.928265223585	888.80247	887.8035	889.80144	2	2		[M-H]- 253.936	13
M253T539	M253.0962T539	253.096217099909	253.096217099909	253.096217099909	538.570338	538.570338	538.570338	1	1			11
M253T204	M253.1181T204	253.118078054607	253.118078054607	253.118078054607	204.476472	204.476472	204.476472	1	1			1814
M253T181	M253.1181T181	253.118096700439	253.118096700439	253.118096700439	180.94341	180.94341	180.94341	1	1			353
M253T136	M253.1181T136	253.118069309105	253.118069309105	253.118069309105	136.117278	136.117278	136.117278	1	1	[224][M]-		1039
M253T439	M253.1228T439	253.122764023148	253.122764023148	253.122764023148	438.89829	438.89829	438.89829	1	1			1522
M253T262	M253.1344T262	253.134415901566	253.134392130123	253.134439673008	262.181997	262.127982	262.236012	2	2			113
M253T101	M253.1524T101	253.152417750515	253.152417750515	253.152417750515	100.828986	100.828986	100.828986	1	1			520
M253T442	M253.1774T442	253.177422800521	253.177404330973	253.177441270069	442.327914	441.400596	443.255232	2	2	[225][M]-	[M-H]- 254.185	17
M253T1136	M253.1804T1136	253.180356082805	253.180356082805	253.180356082805	1135.77306	1135.77306	1135.77306	1	1			45
M253T1137	M253.1907T1137	253.190716513116	253.190661149524	253.190724658071	1136.82558	1135.1838	1142.6832	5	5		[M-H+NH3]- 237.172	45
M253T393	M253.1972T393	253.197190023501	253.197184328399	253.197195718603	393.083478	392.913234	393.253722	2	2	[223][M+1]-		1376
M253T78	M253.2163T78	253.216338116671	253.216294395281	253.216354728263	78.251913	76.498188	78.503172	4	4		[M-H-C2H4]- 282.255	31
M253T81	M253.2355T81	253.235483553056	253.235483553056	253.235483553056	81.138912	81.138912	81.138912	1	1			741
M254T103	M254.0787T103	254.078650997206	254.078650997206	254.078650997206	102.609948	102.609948	102.609948	1	1			521
M254T187	M254.0907T187	254.090700501765	254.090700501765	254.090700501765	186.97299	186.97299	186.97299	1	1			1276
M254T107	M254.1151T107	254.115101940277	254.115036343968	254.115233877051	107.423514	106.66878	107.981064	3	3			1665
M254T137	M254.1217T137	254.121698598566	254.121698598566	254.121698598566	136.652118	136.652118	136.652118	1	1	[224][M+1]-		1039
M254T486	M254.1698T486	254.169764706653	254.169745125065	254.169784288241	486.051252	485.775162	486.327342	2	2			1587
M254T442	M254.1812T442	254.181197510412	254.18119700553	254.181198015293	441.659352	441.400596	441.918108	2	2	[225][M+1]-		17
M254T85	M254.2112T85	254.211189363861	254.211150447938	254.211251493011	84.894342	73.751736	86.304882	5	4		[M-H]- 255.219	10
M254T1136	M254.2476T1136	254.24760418438	254.247559535465	254.247787072261	1136.29074	1135.1838	1143.75288	5	5		[M-H-C6H10O4]- 401.313	45
M254T78	M254.2476T78	254.247624199602	254.247557423142	254.247672828069	78.251922	77.700894	79.882098	4	4	[226][M]-		1192
M255T479	M254.9385T479	254.938521679305	254.938487925854	254.938555432755	479.190168	477.685362	480.694974	2	2			16
M255T83	M255.1226T83	255.122628501446	255.122546657169	255.122710345723	83.346588	82.75497	83.938206	2	2		[M-H]- 256.13	10
M255T146	M255.1315T146	255.131508460985	255.131508460985	255.131508460985	145.832994	145.832994	145.832994	1	1			416
M255T401	M255.145T401	255.145047277625	255.145047277625	255.145047277625	400.931544	400.931544	400.931544	1	1			1638
M255T374	M255.1467T374	255.146697918506	255.146697918506	255.146697918506	374.200182	374.200182	374.200182	1	1			1402
M255T84	M255.1589T84	255.158918093683	255.1588313005	255.15898962601	84.388113	84.092082	84.473046	4	4	[227][M]-	[M-H-NH3]- 273.193	10
M255T78	M255.1953T78	255.19526061905	255.195189941443	255.19529153359	78.123024	77.300436	78.235758	3	3			31
M255T76	M255.2319T76	255.231903791747	255.231903791747	255.231903791747	75.891108	75.891108	75.891108	1	1		[M-H-C2H4]- 284.27	44
M255T79	M255.2512T79	255.251199396468	255.251109363406	255.25128942953	78.601422	78.544998	78.657846	2	2	[226][M+1]-		1192
M256T396	M255.6368T396	255.636838972631	255.636838972631	255.636838972631	395.583132	395.583132	395.583132	1	1			1809
M256T471	M255.991T471	255.990969139876	255.990861728336	255.991252211117	470.766399	469.747224	471.869262	4	4			29
M256T367	M256.0901T367	256.090134597137	256.090134597137	256.090134597137	366.792972	366.792972	366.792972	1	1			1982
M256T466	M256.1269T466	256.126883255328	256.126883255328	256.126883255328	465.5454	465.5454	465.5454	1	1			1467
M256T1120	M256.154T1120	256.154038533545	256.153939015954	256.154138051136	1120.31979	1120.23942	1120.40016	2	2			2024
M256T85	M256.154T85	256.154031218901	256.15402229876	256.154150302735	84.626934	81.856224	84.740454	3	3		[M-H-CH4]- 273.193	10
M256T84	M256.1623T84	256.162276337752	256.162129414075	256.16242326143	84.388113	84.347964	84.428262	2	2	[227][M+1]-		677
M256T101	M256.1754T101	256.175445103734	256.175372251936	256.175481556833	100.883061	100.427838	101.982522	4	4	[228][M]-		5
M256T79	M256.227T79	256.226954334652	256.226922688007	256.227016203557	79.136268	78.503172	79.985358	4	4			1221
M256T78	M256.2633T78	256.263345098417	256.263100496525	256.263588965082	77.778243	77.31114	78.01014	4	4	[229][M]-	[M-H]- 257.271	31
M257T73	M256.8505T73	256.85046202736	256.85046202736	256.85046202736	72.949482	72.949482	72.949482	1	1			87
M257T478	M256.9278T478	256.927814981313	256.927750635649	256.927879326977	477.585639	477.485916	477.685362	2	2	[230][M]-		800
M257T454	M257.0536T454	257.053632003101	257.053574046064	257.053689960138	453.69198	449.326338	458.057622	2	1			1293
M257T469	M257.0742T469	257.074225765583	257.074225765583	257.074225765583	469.109538	469.109538	469.109538	1	1			1151
M257T364	M257.0864T364	257.086445120088	257.086389290773	257.086500949404	363.932319	363.673752	364.190886	2	2			1789
M257T327	M257.096T327	257.095957229254	257.095929382007	257.095985076501	327.069726	326.391378	327.748074	2	2			1304
M257T344	M257.1241T344	257.124107957159	257.124107957159	257.124107957159	344.329638	344.329638	344.329638	1	1			1345
M257T84	M257.1748T84	257.174835675634	257.174835675634	257.174835675634	84.205632	84.205632	84.205632	1	1			678
M257T101	M257.1789T101	257.178867254173	257.178806268157	257.178928240188	101.430312	101.320356	101.540268	2	2	[228][M+1]-		5
M257T77	M257.2109T77	257.2109292456	257.2109292456	257.2109292456	77.03304	77.03304	77.03304	1	1			31
M257T78	M257.2667T78	257.266745772471	257.266664497669	257.266819823099	78.118209	76.898646	79.07982	4	4	[229][M+1]-		1222
M258T478	M257.9273T478	257.927253799904	257.927253799904	257.927253799904	478.288164	478.288164	478.288164	1	1	[230][M+1]-		800
M258T470	M257.9831T470	257.983087044725	257.983087044725	257.983087044725	469.644366	469.644366	469.644366	1	1			1165
M258T890	M258.0536T890	258.053555116738	258.053514768095	258.053595465381	889.73844	889.2666	890.21028	2	2		[M-2H+Na]- 237.079	13
M258T214	M258.0739T214	258.073857428904	258.073857428904	258.073857428904	213.894708	213.894708	213.894708	1	1			722
M258T270	M258.0948T270	258.0947705442	258.0947705442	258.0947705442	270.345108	270.345108	270.345108	1	1			1128
M258T326	M258.1085T326	258.108545106254	258.108545106254	258.108545106254	326.144994	326.144994	326.144994	1	1			1869
M258T424_1	M258.1102T424_1	258.110247030037	258.109740964202	258.110375728242	424.01316	422.34744	424.629978	5	5	[231][M]-		939
M258T101	M258.1332T101	258.133220312478	258.133184426359	258.133256198596	101.050917	100.828986	101.272848	2	2	[232][M]-		457
M258T424_2	M258.1441T424_2	258.144091162343	258.144091162343	258.144091162343	424.188768	424.188768	424.188768	1	1			958
M258T88	M258.2064T88	258.206427825244	258.206158329902	258.20647274403	88.103412	78.503172	89.373174	3	2	[222][M+2]-		603
M258T94	M258.2167T94	258.216737011142	258.216709867147	258.216764155137	94.152555	94.075164	94.229946	2	2			1112
M258T78	M258.2429T78	258.242928924545	258.242928924545	258.242928924545	77.968332	77.968332	77.968332	1	1			1223
M259T161	M259.0045T161	259.004505116244	259.004438215609	259.004572016879	161.252847	160.587588	161.918106	2	2			1620
M259T471	M259.0324T471	259.032371404404	259.032371404404	259.032371404404	470.714064	470.714064	470.714064	1	1			29
M259T133	M259.0399T133	259.039903989579	259.039867100067	259.039940879091	133.265172	132.589002	133.941342	2	2			1005
M259T296	M259.0926T296	259.092579816821	259.092564636102	259.092594997539	296.015553	294.94392	297.087186	2	2		[M-H]- 260.1	62
M259T522	M259.0927T522	259.092710784554	259.092710784554	259.092710784554	521.520756	521.520756	521.520756	1	1			1691
M259T434	M259.0926T434	259.092632088023	259.092632088023	259.092632088023	434.167962	434.167962	434.167962	1	1	[233][M]-	[M-H]- 260.1	1511
M259T424	M259.1134T424	259.113390839078	259.113382285522	259.113535400184	424.01316	422.080032	424.188768	3	3	[231][M+1]-		939
M259T101	M259.1371T101	259.137082404154	259.137082404154	259.137082404154	101.272848	101.272848	101.272848	1	1	[232][M+1]-		457
M259T73	M259.1905T73	259.190515010269	259.190509320709	259.19052069983	72.922665	72.61992	73.22541	2	2		[M+Cl]- 224.221	87
M259T94	M259.2203T94	259.220284883294	259.220202321618	259.220306650104	93.51816	93.38448	94.075164	4	4			27
M259T84	M259.238T84	259.23803720334	259.23803720334	259.23803720334	83.670774	83.670774	83.670774	1	1			679
M260T434	M260.0955T434	260.095547030394	260.095547030394	260.095547030394	433.900554	433.900554	433.900554	1	1	[233][M+1]-		1511
M260T168	M260.1054T168	260.10542158025	260.10542158025	260.10542158025	168.068802	168.068802	168.068802	1	1			354
M260T424	M260.114T424	260.113998899791	260.113998899791	260.113998899791	424.188768	424.188768	424.188768	1	1	[231][M+2]-		939
M260T279	M260.1242T279	260.124230363955	260.124230363955	260.124230363955	278.902578	278.902578	278.902578	1	1			2068
M260T212	M260.1601T212	260.160096563387	260.160077057099	260.160135721023	211.651296	192.709938	238.08048	4	1			723
M260T163	M260.1601T163	260.160103803571	260.1600951781	260.160112429043	162.893754	156.6981	169.089408	2	1			1621
M260T392	M260.1601T392	260.160122433341	260.160091216162	260.16015365052	391.710888	391.047696	392.37408	2	2	[234][M]-		1374
M260T77	M260.1643T77	260.164306524882	260.164306524882	260.164306524882	76.940466	76.940466	76.940466	1	1			1224
M260T403	M260.172T403	260.171974114805	260.171974114805	260.171974114805	403.070922	403.070922	403.070922	1	1			1033
M260T224	M260.1849T224	260.184882949312	260.184882949312	260.184882949312	224.069178	224.069178	224.069178	1	1			2045
M260T194	M260.1856T194	260.185563155596	260.185219723462	260.185906587731	193.720866	188.289768	199.151964	2	1			1552
M260T252	M260.1855T252	260.185504753334	260.185504753334	260.185504753334	251.973156	251.973156	251.973156	1	1			1278
M260T275	M260.1852T275	260.185167250377	260.185167250377	260.185167250377	275.328066	275.328066	275.328066	1	1		[M-H-C4H8]- 317.255	122
M260T159	M260.1858T159	260.185820712621	260.185820712621	260.185820712621	159.140886	159.140886	159.140886	1	1		[M-H-C4H8]- 317.256	51
M260T100	M260.1856T100	260.1855814411	260.1855814411	260.1855814411	100.308252	100.308252	100.308252	1	1	[228][M+2]-		5
M260T180	M260.1862T180	260.186203360044	260.186203360044	260.186203360044	180.267138	180.267138	180.267138	1	1			355
M260T329	M260.1969T329	260.196885733527	260.196843188673	260.196941699963	328.506669	306.44694	345.131886	4	1			1329
M260T402	M260.1969T402	260.196872159469	260.196872159469	260.196872159469	402.00123	402.00123	402.00123	1	1			1011
M261T1119	M260.9359T1119	260.935889698349	260.935805619301	260.935973777397	1118.84895	1118.6349	1119.063	2	2			130
M261T1120	M261.006T1120	261.005952963474	261.005836491976	261.00604290936	1120.30188	1120.23942	1120.42554	5	5			130
M261T148	M261.09T148	261.090011343166	261.090011343166	261.090011343166	148.23978	148.23978	148.23978	1	1			417
M261T390	M261.0901T390	261.090056604072	261.090056604072	261.090056604072	389.611794	389.611794	389.611794	1	1			582
M261T404	M261.108T404	261.108045705639	261.108045705639	261.108045705639	404.140608	404.140608	404.140608	1	1			1034
M261T149	M261.108T149	261.107994350247	261.107994350247	261.107994350247	149.042052	149.042052	149.042052	1	1			418
M261T81	M261.1098T81	261.109843785596	261.109843187536	261.109844383655	80.562561	79.974666	81.150456	2	2			2056
M261T383	M261.119T383	261.119028514309	261.119028514309	261.119028514309	382.92627	382.92627	382.92627	1	1			1403
M261T106	M261.1231T106	261.123061812141	261.123061812141	261.123061812141	105.726426	105.726426	105.726426	1	1		[M-H-CH3]- 277.153	1654
M261T121	M261.1271T121	261.127065996144	261.127065996144	261.127065996144	121.409136	121.409136	121.409136	1	1			1289
M261T82	M261.1269T82	261.126920398536	261.126920398536	261.126920398536	81.941166	81.941166	81.941166	1	1			742
M261T376	M261.1441T376	261.144065580939	261.144065519863	261.144065642016	375.885288	371.33913	380.431446	2	1			396
M261T352	M261.1443T352	261.144280479122	261.144160789109	261.144400169135	351.95112	345.66672	358.23552	2	1			787
M261T479	M261.156T479	261.155998083947	261.155986709416	261.156009458478	478.56681	470.197578	486.936042	2	2			857
M261T392	M261.1638T392	261.163826964833	261.163826964833	261.163826964833	392.37408	392.37408	392.37408	1	1	[234][M+1]-		1374
M261T100	M261.1891T100	261.189100149694	261.189100149694	261.189100149694	100.308252	100.308252	100.308252	1	1	[228][M+3]-		5
M261T107	M261.217T107	261.216964946423	261.216944049683	261.217107107005	107.167443	106.133928	110.090886	4	4	[235][M]-		55
M261T77	M261.221T77	261.221002998915	261.221002998915	261.221002998915	76.776288	76.776288	76.776288	1	1			1225
M262T342	M261.6611T342	261.661072077334	261.661072077334	261.661072077334	342.458838	342.458838	342.458838	1	1			1346
M262T1120	M262.0026T1120	262.002580633575	262.002434872313	262.002643061681	1120.40016	1120.23942	1120.5693	5	5	[236][M]-		130
M262T453	M262.0509T453	262.050921439431	262.050910428898	262.050932449963	453.206976	453.156786	453.257166	2	2		[M-H]- 263.058	35
M262T384	M262.067T384	262.066957012496	262.066946964136	262.066967060856	383.812362	383.286084	384.33864	2	2			1404
M262T218	M262.0852T218	262.085223257627	262.085194441199	262.085252074054	218.27997	217.46637	219.09357	2	2	[237][M]-		7
M262T477	M262.1033T477	262.103330162343	262.103302420318	262.103357904368	477.184509	475.881402	478.487616	2	2	[238][M]-		801
M262T357	M262.1222T357	262.122158572241	262.122103978506	262.122213165976	357.166422	356.632182	357.700662	2	2	[239][M]-		1773
M262T486_1	M262.14T486_1	262.140007920704	262.140007920704	262.140007920704	486.133776	486.133776	486.133776	1	1		[M-H-CH2]- 277.163	50
M262T365	M262.1475T365	262.147494993138	262.147456058726	262.14753392755	364.519896	357.700662	371.33913	2	1			1790
M262T486_2	M262.1507T486_2	262.150660299077	262.150623092467	262.150697505688	485.51976	482.766366	488.273154	2	2	[240][M]-	[M-H-COCH2]- 305.169	50
M262T168	M262.1507T168	262.150652744787	262.150652744787	262.150652744787	168.336222	168.336222	168.336222	1	1			356
M262T81	M262.1648T81	262.164799428987	262.164799428987	262.164799428987	80.5095	80.5095	80.5095	1	1			2057
M262T100	M262.1911T100	262.191093917565	262.191093917565	262.191093917565	100.040826	100.040826	100.040826	1	1	[228][M+4]-		5
M262T107	M262.2207T107	262.220654836726	262.220331933296	262.220784881333	107.44728	106.643952	109.556052	4	4	[235][M+1]-		55
M263T1120	M263.0023T1120	263.002349432919	263.002319693724	263.002379172115	1120.4535	1120.40016	1120.50684	2	2	[236][M+1]-		130
M263T463	M263.0132T463	263.01320840224	263.01320840224	263.01320840224	463.244634	463.244634	463.244634	1	1			1468
M263T453	M263.0494T453	263.049416659171	263.049416659171	263.049416659171	453.424206	453.424206	453.424206	1	1			1298
M263T399	M263.0698T399	263.069759406831	263.069759406831	263.069759406831	398.792172	398.792172	398.792172	1	1	[241][M]-		1633
M263T94	M263.0815T94	263.081452895131	263.081288149755	263.081617640507	94.398375	94.186728	94.610022	2	2	[242][M]-		1094
M263T525	M263.0871T525	263.087106859289	263.087106859289	263.087106859289	524.997234	524.997234	524.997234	1	1	[243][M]-		1677
M263T219	M263.0893T219	263.089257785078	263.089257785078	263.089257785078	218.826162	218.826162	218.826162	1	1	[237][M+1]-		7
M263T72	M263.0949T72	263.094933417767	263.094933417767	263.094933417767	71.888286	71.888286	71.888286	1	1		[M-H]- 264.102	87
M263T132	M263.1062T132	263.106174420006	263.106174420006	263.106174420006	132.105972	132.105972	132.105972	1	1			1006
M263T476	M263.1063T476	263.106302862426	263.106302862426	263.106302862426	476.14881	476.14881	476.14881	1	1	[238][M+1]-		801
M263T358	M263.1256T358	263.125584826553	263.125584826553	263.125584826553	357.700662	357.700662	357.700662	1	1	[239][M+1]-		1773
M263T98	M263.1426T98	263.142587243074	263.142583787374	263.142590698774	97.529478	97.439004	97.619952	2	2	[244][M]-		458
M263T486	M263.1538T486	263.153834077459	263.153764127433	263.153904027485	485.920887	482.766366	489.075408	2	2	[240][M+1]-		50
M263T79	M263.162T79	263.161971723183	263.161971723183	263.161971723183	78.904968	78.904968	78.904968	1	1	[245][M]-	[M-H+NaCOOH]- 196.182	31
M263T99	M263.1931T99	263.193108305487	263.193108305487	263.193108305487	99.238566	99.238566	99.238566	1	1			5
M263T1119	M263.2006T1119	263.200571978897	263.200525197461	263.200652304523	1118.64651	1104.52404	1119.59784	4	4		[M+Cl]- 228.231	130
M263T77	M263.2368T77	263.236817191029	263.236762452444	263.236942079105	77.372301	76.405638	77.855592	4	4	[246][M]-	[M+Cl]- 228.267 [M-H]- 264.244	31
M263T1136	M263.2369T1136	263.236867491923	263.236867491923	263.236867491923	1136.04048	1136.04048	1136.04048	1	1		[M+Cl]- 228.267 [M-H]- 264.244	45
M264T453	M264.0472T453	264.047208727217	264.047208727217	264.047208727217	453.156786	453.156786	453.156786	1	1			35
M264T399	M264.0731T399	264.073141157258	264.073141157258	264.073141157258	398.792172	398.792172	398.792172	1	1	[241][M+1]-		1633
M264T219_1	M264.0816T219_1	264.081599570521	264.081599570521	264.081599570521	218.826162	218.826162	218.826162	1	1			599
M264T95	M264.0845T95	264.084467354033	264.08445905209	264.084475655977	94.532076	93.919308	95.144844	2	2	[242][M+1]-		1095
M264T525	M264.0906T525	264.090630009473	264.090630009473	264.090630009473	524.997234	524.997234	524.997234	1	1	[243][M+1]-		1677
M264T219_2	M264.1009T219_2	264.100877163112	264.100877163112	264.100877163112	219.360984	219.360984	219.360984	1	1			600
M264T424	M264.1181T424	264.118126692112	264.118083577919	264.118169806305	424.234674	424.188768	424.28058	2	2			959
M264T79_1	M264.1443T79_1	264.144288277937	264.144004302502	264.144462748724	79.038024	77.300436	79.460118	3	3		[M-H]- 265.151	31
M264T98	M264.1458T98	264.145750983401	264.145750983401	264.145750983401	97.619952	97.619952	97.619952	1	1	[244][M+1]-		458
M264T79_2	M264.1651T79_2	264.165129763137	264.165129763137	264.165129763137	78.904968	78.904968	78.904968	1	1	[245][M+1]-		31
M264T1136	M264.1956T1136	264.195595013171	264.195595013171	264.195595013171	1136.04048	1136.04048	1136.04048	1	1		[M-H]- 265.203	45
M264T1139	M264.2323T1139	264.232292720029	264.232275120228	264.232434503694	1139.23236	1136.57532	1143.48546	3	3		[M-H-HCOOH]- 311.245	45
M264T78	M264.2402T78	264.240226413723	264.240226413723	264.240226413723	77.84598	77.84598	77.84598	1	1	[246][M+1]-		1204
M265T109	M265.0673T109	265.067252873148	265.067252873148	265.067252873148	109.021218	109.021218	109.021218	1	1			64
M265T385	M265.085T385	265.085046809721	265.085023039101	265.08507058034	384.530805	381.321756	387.739854	2	1		[M+Cl+CF3COOH]- 116.122 [M-H+CF3COOH]- 152.099	40
M265T295	M265.1005T295	265.100469127836	265.100469127836	265.100469127836	294.94392	294.94392	294.94392	1	1			62
M265T173	M265.1217T173	265.121657302977	265.121657302977	265.121657302977	172.920786	172.920786	172.920786	1	1			357
M265T312	M265.1369T312	265.136927231055	265.136872292211	265.136982169898	311.570913	310.81164	312.330186	2	2			30
M265T97	M265.1394T97	265.139432711342	265.139432711342	265.139432711342	97.352526	97.352526	97.352526	1	1			522
M265T96	M265.1544T96	265.154360807132	265.154275877579	265.154368413325	96.01542	95.56704	112.497672	3	2	[247][M]-		459
M265T1120	M265.18T1120	265.180006591205	265.179958643785	265.180122820914	1120.19769	1119.972	1120.83672	4	4	[248][M]-	[M-2H+K]- 228.231	130
M265T82	M265.2009T82	265.200901637958	265.200817937731	265.200985338185	82.38246	82.02147	82.74345	2	2			14
M265T76	M265.216T76	265.215985176598	265.215985176598	265.215985176598	76.23078	76.23078	76.23078	1	1			44
M265T75	M265.2525T75	265.252514477184	265.252407025863	265.252621928506	75.480282	74.451684	76.50888	2	2		[M+Cl]- 230.283 [M-H]- 266.26	44
M266T1121	M265.9613T1121	265.961253136905	265.961100079405	265.961406194404	1120.58721	1120.50684	1120.66758	2	2			130
M266T310	M266.0749T310	266.074906367254	266.074906367254	266.074906367254	309.74196	309.74196	309.74196	1	1		[M-2H+Na]- 245.1	47
M266T161	M266.1059T161	266.105940064607	266.105925564277	266.105954564938	161.433552	161.38329	161.483814	2	2			1622
M266T163	M266.1438T163	266.14382439439	266.143768090526	266.143880698254	162.770649	162.452952	163.088346	2	2			1623
M266T96	M266.1579T96	266.157882280026	266.157817858119	266.157946701933	95.924946	95.834472	96.01542	2	2	[247][M+1]-		459
M266T94	M266.1728T94	266.172769988002	266.172724038988	266.172866345761	93.919278	93.6519	94.075164	4	4	[249][M]-	[M-2H+Na]- 245.198	27
M266T1120	M266.1833T1120	266.183262451185	266.183246004062	266.183278898307	1119.93027	1119.86532	1119.99522	2	2	[248][M+1]-		130
M266T83	M266.1963T83	266.196285209086	266.196222193358	266.196348224813	83.212884	83.022414	83.403354	2	2			661
M266T332	M266.2089T332	266.208914636844	266.208847831524	266.208981442163	331.749591	331.204962	332.29422	2	2			1306
M266T79	M266.248T79	266.247999769882	266.247949008899	266.248050530866	78.976851	78.235758	79.717944	2	2	[246][M+2]-		1205
M267T925	M266.8651T925	266.865149094423	266.865149094423	266.865149094423	925.04688	925.04688	925.04688	1	1			1711
